epoch,global_step,layer,metric_type,value
3.0,9822,base_model.model.roberta.encoder.layer.12.attention.output.dense.weight,effective,31.695779473190044
3.0,9822,base_model.model.roberta.encoder.layer.12.intermediate.dense.weight,base,23.306472149343517
3.0,9822,base_model.model.roberta.encoder.layer.12.intermediate.dense.weight,delta,1.0018014557207435
3.0,9822,base_model.model.roberta.encoder.layer.12.intermediate.dense.weight,effective,23.261666309624694
3.0,9822,base_model.model.roberta.encoder.layer.12.output.dense.weight,base,33.73366981573814
3.0,9822,base_model.model.roberta.encoder.layer.12.output.dense.weight,delta,1.0095725233308834
3.0,9822,base_model.model.roberta.encoder.layer.12.output.dense.weight,effective,33.737120946002854
3.0,9822,base_model.model.roberta.encoder.layer.13.attention.self.query.weight,base,19.42719294240054
3.0,9822,base_model.model.roberta.encoder.layer.13.attention.self.query.weight,delta,1.0050463122436324
3.0,9822,base_model.model.roberta.encoder.layer.13.attention.self.query.weight,effective,19.4288878262904
3.0,9822,base_model.model.roberta.encoder.layer.13.attention.self.key.weight,base,89.34542298597442
3.0,9822,base_model.model.roberta.encoder.layer.13.attention.self.key.weight,delta,1.18567814432838
3.0,9822,base_model.model.roberta.encoder.layer.13.attention.self.key.weight,effective,89.3696899241117
3.0,9822,base_model.model.roberta.encoder.layer.13.attention.self.value.weight,base,103.98533663905238
3.0,9822,base_model.model.roberta.encoder.layer.13.attention.self.value.weight,delta,1.1849491277677375
3.0,9822,base_model.model.roberta.encoder.layer.13.attention.self.value.weight,effective,103.9555357692854
3.0,9822,base_model.model.roberta.encoder.layer.13.attention.output.dense.weight,base,31.930869183442315
3.0,9822,base_model.model.roberta.encoder.layer.13.attention.output.dense.weight,delta,1.0546939260669865
3.0,9822,base_model.model.roberta.encoder.layer.13.attention.output.dense.weight,effective,31.934568431316883
3.0,9822,base_model.model.roberta.encoder.layer.13.intermediate.dense.weight,base,21.4924861033959
3.0,9822,base_model.model.roberta.encoder.layer.13.intermediate.dense.weight,delta,1.0015179831949004
3.0,9822,base_model.model.roberta.encoder.layer.13.intermediate.dense.weight,effective,21.431934145200014
3.0,9822,base_model.model.roberta.encoder.layer.13.output.dense.weight,base,38.45666001020537
3.0,9822,base_model.model.roberta.encoder.layer.13.output.dense.weight,delta,1.0045843159089098
3.0,9822,base_model.model.roberta.encoder.layer.13.output.dense.weight,effective,38.459088707047826
3.0,9822,base_model.model.roberta.encoder.layer.14.attention.self.query.weight,base,14.950092836443968
3.0,9822,base_model.model.roberta.encoder.layer.14.attention.self.query.weight,delta,1.0174269735399677
3.0,9822,base_model.model.roberta.encoder.layer.14.attention.self.query.weight,effective,14.938138772866631
3.0,9822,base_model.model.roberta.encoder.layer.14.attention.self.key.weight,base,69.63970689456136
3.0,9822,base_model.model.roberta.encoder.layer.14.attention.self.key.weight,delta,1.8830078501737821
3.0,9822,base_model.model.roberta.encoder.layer.14.attention.self.key.weight,effective,69.62469964068237
3.0,9822,base_model.model.roberta.encoder.layer.14.attention.self.value.weight,base,105.91215913275136
3.0,9822,base_model.model.roberta.encoder.layer.14.attention.self.value.weight,delta,1.1015154640473224
3.0,9822,base_model.model.roberta.encoder.layer.14.attention.self.value.weight,effective,105.96706327834178
3.0,9822,base_model.model.roberta.encoder.layer.14.attention.output.dense.weight,base,34.19242653847588
3.0,9822,base_model.model.roberta.encoder.layer.14.attention.output.dense.weight,delta,1.40202557325934
3.0,9822,base_model.model.roberta.encoder.layer.14.attention.output.dense.weight,effective,34.19343232242501
3.0,9822,base_model.model.roberta.encoder.layer.14.intermediate.dense.weight,base,20.798387110600416
3.0,9822,base_model.model.roberta.encoder.layer.14.intermediate.dense.weight,delta,1.0069549215964
3.0,9822,base_model.model.roberta.encoder.layer.14.intermediate.dense.weight,effective,20.771358779741863
3.0,9822,base_model.model.roberta.encoder.layer.14.output.dense.weight,base,20.652845573172012
3.0,9822,base_model.model.roberta.encoder.layer.14.output.dense.weight,delta,1.0026860064850667
3.0,9822,base_model.model.roberta.encoder.layer.14.output.dense.weight,effective,20.65377023446334
3.0,9822,base_model.model.roberta.encoder.layer.15.attention.self.query.weight,base,31.91981094559281
3.0,9822,base_model.model.roberta.encoder.layer.15.attention.self.query.weight,delta,1.0053709255852918
3.0,9822,base_model.model.roberta.encoder.layer.15.attention.self.query.weight,effective,31.91764169691377
3.0,9822,base_model.model.roberta.encoder.layer.15.attention.self.key.weight,base,79.51391215956669
3.0,9822,base_model.model.roberta.encoder.layer.15.attention.self.key.weight,delta,1.3606196344036885
3.0,9822,base_model.model.roberta.encoder.layer.15.attention.self.key.weight,effective,79.52034265563906
3.0,9822,base_model.model.roberta.encoder.layer.15.attention.self.value.weight,base,104.47581356199453
3.0,9822,base_model.model.roberta.encoder.layer.15.attention.self.value.weight,delta,1.1217890601328016
3.0,9822,base_model.model.roberta.encoder.layer.15.attention.self.value.weight,effective,104.4841486661203
3.0,9822,base_model.model.roberta.encoder.layer.15.attention.output.dense.weight,base,15.276684828215696
3.0,9822,base_model.model.roberta.encoder.layer.15.attention.output.dense.weight,delta,1.2575927059164098
3.0,9822,base_model.model.roberta.encoder.layer.15.attention.output.dense.weight,effective,15.280130644219533
3.0,9822,base_model.model.roberta.encoder.layer.15.intermediate.dense.weight,base,25.351985666495665
3.0,9822,base_model.model.roberta.encoder.layer.15.intermediate.dense.weight,delta,1.0073854037959737
3.0,9822,base_model.model.roberta.encoder.layer.15.intermediate.dense.weight,effective,25.34097898703199
3.0,9822,base_model.model.roberta.encoder.layer.15.output.dense.weight,base,18.276873411306507
3.0,9822,base_model.model.roberta.encoder.layer.15.output.dense.weight,delta,1.0174360529077087
3.0,9822,base_model.model.roberta.encoder.layer.15.output.dense.weight,effective,18.27952832754312
3.0,9822,base_model.model.roberta.encoder.layer.16.attention.self.query.weight,base,78.90741647514638
3.0,9822,base_model.model.roberta.encoder.layer.16.attention.self.query.weight,delta,1.0087738318686599
3.0,9822,base_model.model.roberta.encoder.layer.16.attention.self.query.weight,effective,78.95019232081764
3.0,9822,base_model.model.roberta.encoder.layer.16.attention.self.key.weight,base,87.61963184012855
3.0,9822,base_model.model.roberta.encoder.layer.16.attention.self.key.weight,delta,1.6167615340496078
3.0,9822,base_model.model.roberta.encoder.layer.16.attention.self.key.weight,effective,87.66826150239383
3.0,9822,base_model.model.roberta.encoder.layer.16.attention.self.value.weight,base,97.07574430485145
3.0,9822,base_model.model.roberta.encoder.layer.16.attention.self.value.weight,delta,1.1299778611514424
3.0,9822,base_model.model.roberta.encoder.layer.16.attention.self.value.weight,effective,97.075633893884
3.0,9822,base_model.model.roberta.encoder.layer.16.attention.output.dense.weight,base,14.660626448700963
3.0,9822,base_model.model.roberta.encoder.layer.16.attention.output.dense.weight,delta,1.0864404324027692
3.0,9822,base_model.model.roberta.encoder.layer.16.attention.output.dense.weight,effective,14.66756178130137
3.0,9822,base_model.model.roberta.encoder.layer.16.intermediate.dense.weight,base,31.375570204423624
3.0,9822,base_model.model.roberta.encoder.layer.16.intermediate.dense.weight,delta,1.000566619766131
3.0,9822,base_model.model.roberta.encoder.layer.16.intermediate.dense.weight,effective,31.312864106474397
3.0,9822,base_model.model.roberta.encoder.layer.16.output.dense.weight,base,17.030436723646925
3.0,9822,base_model.model.roberta.encoder.layer.16.output.dense.weight,delta,1.005441745382532
3.0,9822,base_model.model.roberta.encoder.layer.16.output.dense.weight,effective,17.03881332803776
3.0,9822,base_model.model.roberta.encoder.layer.17.attention.self.query.weight,base,70.1967671110762
3.0,9822,base_model.model.roberta.encoder.layer.17.attention.self.query.weight,delta,1.0005232687455696
3.0,9822,base_model.model.roberta.encoder.layer.17.attention.self.query.weight,effective,70.13953782899564
3.0,9822,base_model.model.roberta.encoder.layer.17.attention.self.key.weight,base,76.19706060450874
3.0,9822,base_model.model.roberta.encoder.layer.17.attention.self.key.weight,delta,1.7813122461526942
3.0,9822,base_model.model.roberta.encoder.layer.17.attention.self.key.weight,effective,76.13093594777887
3.0,9822,base_model.model.roberta.encoder.layer.17.attention.self.value.weight,base,118.53882569591501
3.0,9822,base_model.model.roberta.encoder.layer.17.attention.self.value.weight,delta,1.113502560484657
3.0,9822,base_model.model.roberta.encoder.layer.17.attention.self.value.weight,effective,118.62932611972685
3.0,9822,base_model.model.roberta.encoder.layer.17.attention.output.dense.weight,base,19.10130545413139
3.0,9822,base_model.model.roberta.encoder.layer.17.attention.output.dense.weight,delta,1.0621715624213388
3.0,9822,base_model.model.roberta.encoder.layer.17.attention.output.dense.weight,effective,19.112219176985867
3.0,9822,base_model.model.roberta.encoder.layer.17.intermediate.dense.weight,base,33.29412874555674
3.0,9822,base_model.model.roberta.encoder.layer.17.intermediate.dense.weight,delta,1.001432843508981
3.0,9822,base_model.model.roberta.encoder.layer.17.intermediate.dense.weight,effective,33.187900382273746
3.0,9822,base_model.model.roberta.encoder.layer.17.output.dense.weight,base,22.110656474802994
3.0,9822,base_model.model.roberta.encoder.layer.17.output.dense.weight,delta,1.004177910835232
3.0,9822,base_model.model.roberta.encoder.layer.17.output.dense.weight,effective,22.111657308381375
3.0,9822,base_model.model.roberta.encoder.layer.18.attention.self.query.weight,base,73.4326767419924
3.0,9822,base_model.model.roberta.encoder.layer.18.attention.self.query.weight,delta,1.0008742202259928
3.0,9822,base_model.model.roberta.encoder.layer.18.attention.self.query.weight,effective,73.43487794898166
3.0,9822,base_model.model.roberta.encoder.layer.18.attention.self.key.weight,base,80.37733857175729
3.0,9822,base_model.model.roberta.encoder.layer.18.attention.self.key.weight,delta,1.3885027686047617
3.0,9822,base_model.model.roberta.encoder.layer.18.attention.self.key.weight,effective,80.42863865605577
3.0,9822,base_model.model.roberta.encoder.layer.18.attention.self.value.weight,base,113.07689369586087
3.0,9822,base_model.model.roberta.encoder.layer.18.attention.self.value.weight,delta,1.045646492834184
3.0,9822,base_model.model.roberta.encoder.layer.18.attention.self.value.weight,effective,113.09672530479367
3.0,9822,base_model.model.roberta.encoder.layer.18.attention.output.dense.weight,base,18.028766680307434
3.0,9822,base_model.model.roberta.encoder.layer.18.attention.output.dense.weight,delta,1.0669931138010476
3.0,9822,base_model.model.roberta.encoder.layer.18.attention.output.dense.weight,effective,18.04967556179839
3.0,9822,base_model.model.roberta.encoder.layer.18.intermediate.dense.weight,base,32.6844872681259
3.0,9822,base_model.model.roberta.encoder.layer.18.intermediate.dense.weight,delta,1.0006095634136014
3.0,9822,base_model.model.roberta.encoder.layer.18.intermediate.dense.weight,effective,32.582302225480205
3.0,9822,base_model.model.roberta.encoder.layer.18.output.dense.weight,base,21.433488387626884
3.0,9822,base_model.model.roberta.encoder.layer.18.output.dense.weight,delta,1.0008511140342422
3.0,9822,base_model.model.roberta.encoder.layer.18.output.dense.weight,effective,21.434575261603896
3.0,9822,base_model.model.roberta.encoder.layer.19.attention.self.query.weight,base,92.59084682443176
3.0,9822,base_model.model.roberta.encoder.layer.19.attention.self.query.weight,delta,1.0002600909024726
3.0,9822,base_model.model.roberta.encoder.layer.19.attention.self.query.weight,effective,92.61947885796745
3.0,9822,base_model.model.roberta.encoder.layer.19.attention.self.key.weight,base,70.02834221049284
3.0,9822,base_model.model.roberta.encoder.layer.19.attention.self.key.weight,delta,1.0744756356844398
3.0,9822,base_model.model.roberta.encoder.layer.19.attention.self.key.weight,effective,69.93813050986101
3.0,9822,base_model.model.roberta.encoder.layer.19.attention.self.value.weight,base,156.64708687234096
3.0,9822,base_model.model.roberta.encoder.layer.19.attention.self.value.weight,delta,1.3362517427821183
3.0,9822,base_model.model.roberta.encoder.layer.19.attention.self.value.weight,effective,156.79665826989668
3.0,9822,base_model.model.roberta.encoder.layer.19.attention.output.dense.weight,base,17.494144024820685
3.0,9822,base_model.model.roberta.encoder.layer.19.attention.output.dense.weight,delta,1.031327382372983
3.0,9822,base_model.model.roberta.encoder.layer.19.attention.output.dense.weight,effective,17.50124232699367
3.0,9822,base_model.model.roberta.encoder.layer.19.intermediate.dense.weight,base,28.92210384099705
3.0,9822,base_model.model.roberta.encoder.layer.19.intermediate.dense.weight,delta,1.002530694613664
3.0,9822,base_model.model.roberta.encoder.layer.19.intermediate.dense.weight,effective,28.846378208416457
3.0,9822,base_model.model.roberta.encoder.layer.19.output.dense.weight,base,19.716475538939285
3.0,9822,base_model.model.roberta.encoder.layer.19.output.dense.weight,delta,1.0097477368087717
3.0,9822,base_model.model.roberta.encoder.layer.19.output.dense.weight,effective,19.718051177571915
3.0,9822,base_model.model.roberta.encoder.layer.20.attention.self.query.weight,base,77.2070215501793
3.0,9822,base_model.model.roberta.encoder.layer.20.attention.self.query.weight,delta,1.0011964528602346
3.0,9822,base_model.model.roberta.encoder.layer.20.attention.self.query.weight,effective,77.19814103371938
3.0,9822,base_model.model.roberta.encoder.layer.20.attention.self.key.weight,base,54.8302367686625
3.0,9822,base_model.model.roberta.encoder.layer.20.attention.self.key.weight,delta,1.1327814579997364
3.0,9822,base_model.model.roberta.encoder.layer.20.attention.self.key.weight,effective,54.847121280849244
3.0,9822,base_model.model.roberta.encoder.layer.20.attention.self.value.weight,base,108.43384596250647
3.0,9822,base_model.model.roberta.encoder.layer.20.attention.self.value.weight,delta,1.5481001162913584
3.0,9822,base_model.model.roberta.encoder.layer.20.attention.self.value.weight,effective,108.4005404354367
3.0,9822,base_model.model.roberta.encoder.layer.20.attention.output.dense.weight,base,15.783675262019102
3.0,9822,base_model.model.roberta.encoder.layer.20.attention.output.dense.weight,delta,1.053213593267899
3.0,9822,base_model.model.roberta.encoder.layer.20.attention.output.dense.weight,effective,15.785309196676703
3.0,9822,base_model.model.roberta.encoder.layer.20.intermediate.dense.weight,base,24.95680646951418
3.0,9822,base_model.model.roberta.encoder.layer.20.intermediate.dense.weight,delta,1.0025568871990655
3.0,9822,base_model.model.roberta.encoder.layer.20.intermediate.dense.weight,effective,24.94813247745661
3.0,9822,base_model.model.roberta.encoder.layer.20.output.dense.weight,base,18.867906855073496
3.0,9822,base_model.model.roberta.encoder.layer.20.output.dense.weight,delta,1.187908642746844
3.0,9822,base_model.model.roberta.encoder.layer.20.output.dense.weight,effective,18.86854390960398
3.0,9822,base_model.model.roberta.encoder.layer.21.attention.self.query.weight,base,49.271407326276666
3.0,9822,base_model.model.roberta.encoder.layer.21.attention.self.query.weight,delta,1.000266953573457
3.0,9822,base_model.model.roberta.encoder.layer.21.attention.self.query.weight,effective,49.30879703586221
3.0,9822,base_model.model.roberta.encoder.layer.21.attention.self.key.weight,base,57.11420031170095
3.0,9822,base_model.model.roberta.encoder.layer.21.attention.self.key.weight,delta,1.0125362283802006
3.0,9822,base_model.model.roberta.encoder.layer.21.attention.self.key.weight,effective,57.191783602107236
3.0,9822,base_model.model.roberta.encoder.layer.21.attention.self.value.weight,base,88.20789990778927
3.0,9822,base_model.model.roberta.encoder.layer.21.attention.self.value.weight,delta,1.050119359869293
3.0,9822,base_model.model.roberta.encoder.layer.21.attention.self.value.weight,effective,88.2415436987361
3.0,9822,base_model.model.roberta.encoder.layer.21.attention.output.dense.weight,base,17.47041927386182
3.0,9822,base_model.model.roberta.encoder.layer.21.attention.output.dense.weight,delta,1.0529349731176483
3.0,9822,base_model.model.roberta.encoder.layer.21.attention.output.dense.weight,effective,17.47527972615473
3.0,9822,base_model.model.roberta.encoder.layer.21.intermediate.dense.weight,base,23.56764144333285
3.0,9822,base_model.model.roberta.encoder.layer.21.intermediate.dense.weight,delta,1.0051722012919373
3.0,9822,base_model.model.roberta.encoder.layer.21.intermediate.dense.weight,effective,23.56597499755617
3.0,9822,base_model.model.roberta.encoder.layer.21.output.dense.weight,base,18.248913160750156
3.0,9822,base_model.model.roberta.encoder.layer.21.output.dense.weight,delta,1.0173478388536232
3.0,9822,base_model.model.roberta.encoder.layer.21.output.dense.weight,effective,18.249590816213956
3.0,9822,base_model.model.roberta.encoder.layer.22.attention.self.query.weight,base,36.14561126745775
3.0,9822,base_model.model.roberta.encoder.layer.22.attention.self.query.weight,delta,1.0030736286354391
3.0,9822,base_model.model.roberta.encoder.layer.22.attention.self.query.weight,effective,36.16333538565322
3.0,9822,base_model.model.roberta.encoder.layer.22.attention.self.key.weight,base,40.92040908934638
3.0,9822,base_model.model.roberta.encoder.layer.22.attention.self.key.weight,delta,1.8675173041544268
3.0,9822,base_model.model.roberta.encoder.layer.22.attention.self.key.weight,effective,40.94333953558115
3.0,9822,base_model.model.roberta.encoder.layer.22.attention.self.value.weight,base,82.81308503859607
3.0,9822,base_model.model.roberta.encoder.layer.22.attention.self.value.weight,delta,1.7139182497673255
3.0,9822,base_model.model.roberta.encoder.layer.22.attention.self.value.weight,effective,82.76681060724361
3.0,9822,base_model.model.roberta.encoder.layer.22.attention.output.dense.weight,base,13.58594952450877
3.0,9822,base_model.model.roberta.encoder.layer.22.attention.output.dense.weight,delta,1.0850830767743003
3.0,9822,base_model.model.roberta.encoder.layer.22.attention.output.dense.weight,effective,13.590495536713233
3.0,9822,base_model.model.roberta.encoder.layer.22.intermediate.dense.weight,base,24.910133626088907
3.0,9822,base_model.model.roberta.encoder.layer.22.intermediate.dense.weight,delta,1.0106775866070923
3.0,9822,base_model.model.roberta.encoder.layer.22.intermediate.dense.weight,effective,24.87215812598051
3.0,9822,base_model.model.roberta.encoder.layer.22.output.dense.weight,base,25.045894912432924
3.0,9822,base_model.model.roberta.encoder.layer.22.output.dense.weight,delta,1.0402485304832998
3.0,9822,base_model.model.roberta.encoder.layer.22.output.dense.weight,effective,25.05371985663952
3.0,9822,base_model.model.roberta.encoder.layer.23.attention.self.query.weight,base,37.62998506488351
3.0,9822,base_model.model.roberta.encoder.layer.23.attention.self.query.weight,delta,1.000571557220286
3.0,9822,base_model.model.roberta.encoder.layer.23.attention.self.query.weight,effective,37.667216094224806
3.0,9822,base_model.model.roberta.encoder.layer.23.attention.self.key.weight,base,44.522602587031
3.0,9822,base_model.model.roberta.encoder.layer.23.attention.self.key.weight,delta,1.0527983024422725
3.0,9822,base_model.model.roberta.encoder.layer.23.attention.self.key.weight,effective,44.32682734695854
3.0,9822,base_model.model.roberta.encoder.layer.23.attention.self.value.weight,base,140.48234274667016
3.0,9822,base_model.model.roberta.encoder.layer.23.attention.self.value.weight,delta,1.049998936860651
3.0,9822,base_model.model.roberta.encoder.layer.23.attention.self.value.weight,effective,140.21844903412384
3.0,9822,base_model.model.roberta.encoder.layer.23.attention.output.dense.weight,base,26.479698821973777
3.0,9822,base_model.model.roberta.encoder.layer.23.attention.output.dense.weight,delta,1.1002721269487556
3.0,9822,base_model.model.roberta.encoder.layer.23.attention.output.dense.weight,effective,26.484302080281317
3.0,9822,base_model.model.roberta.encoder.layer.23.intermediate.dense.weight,base,27.593546720529336
3.0,9822,base_model.model.roberta.encoder.layer.23.intermediate.dense.weight,delta,1.1626623084350458
3.0,9822,base_model.model.roberta.encoder.layer.23.intermediate.dense.weight,effective,27.62497775868699
3.0,9822,base_model.model.roberta.encoder.layer.23.output.dense.weight,base,16.276755463995432
3.0,9822,base_model.model.roberta.encoder.layer.23.output.dense.weight,delta,1.2369431039856364
3.0,9822,base_model.model.roberta.encoder.layer.23.output.dense.weight,effective,16.277149670270205
3.0,9822,base_model.model.classifier.original_module.dense.weight,base,259.4320181596651
3.0,9822,base_model.model.classifier.original_module.out_proj.weight,base,2.024922826154574
3.0,9822,base_model.model.classifier.modules_to_save.default.dense.weight,base,45.23071680522617
3.0,9822,base_model.model.classifier.modules_to_save.default.out_proj.weight,base,1.5294394184776754
4.0,13096,base_model.model.roberta.embeddings.word_embeddings.weight,base,2.8762521464546524
4.0,13096,base_model.model.roberta.embeddings.position_embeddings.weight,base,1.794806501817938
4.0,13096,base_model.model.roberta.embeddings.token_type_embeddings.weight,base,0.0
4.0,13096,base_model.model.roberta.encoder.layer.0.attention.self.query.weight,base,65.16850243294316
4.0,13096,base_model.model.roberta.encoder.layer.0.attention.self.query.weight,delta,1.6904925164991325
4.0,13096,base_model.model.roberta.encoder.layer.0.attention.self.query.weight,effective,65.19176605134008
4.0,13096,base_model.model.roberta.encoder.layer.0.attention.self.key.weight,base,130.91481538106177
4.0,13096,base_model.model.roberta.encoder.layer.0.attention.self.key.weight,delta,2.3485281024565507
4.0,13096,base_model.model.roberta.encoder.layer.0.attention.self.key.weight,effective,130.87785419646977
4.0,13096,base_model.model.roberta.encoder.layer.0.attention.self.value.weight,base,88.31941014198881
4.0,13096,base_model.model.roberta.encoder.layer.0.attention.self.value.weight,delta,1.0524299784380535
4.0,13096,base_model.model.roberta.encoder.layer.0.attention.self.value.weight,effective,88.30352402885123
4.0,13096,base_model.model.roberta.encoder.layer.0.attention.output.dense.weight,base,5.915947919238045
4.0,13096,base_model.model.roberta.encoder.layer.0.attention.output.dense.weight,delta,1.0994546483324692
4.0,13096,base_model.model.roberta.encoder.layer.0.attention.output.dense.weight,effective,5.915986045422587
4.0,13096,base_model.model.roberta.encoder.layer.0.intermediate.dense.weight,base,7.211772906074545
4.0,13096,base_model.model.roberta.encoder.layer.0.intermediate.dense.weight,delta,1.004194950705444
4.0,13096,base_model.model.roberta.encoder.layer.0.intermediate.dense.weight,effective,7.209273435844069
4.0,13096,base_model.model.roberta.encoder.layer.0.output.dense.weight,base,45.444507184256565
4.0,13096,base_model.model.roberta.encoder.layer.0.output.dense.weight,delta,1.1018702070874633
4.0,13096,base_model.model.roberta.encoder.layer.0.output.dense.weight,effective,45.45516536845802
4.0,13096,base_model.model.roberta.encoder.layer.1.attention.self.query.weight,base,49.83982559284896
4.0,13096,base_model.model.roberta.encoder.layer.1.attention.self.query.weight,delta,1.1893474038409444
4.0,13096,base_model.model.roberta.encoder.layer.1.attention.self.query.weight,effective,49.84474899275185
4.0,13096,base_model.model.roberta.encoder.layer.1.attention.self.key.weight,base,36.683594715722144
4.0,13096,base_model.model.roberta.encoder.layer.1.attention.self.key.weight,delta,1.8540038195536535
4.0,13096,base_model.model.roberta.encoder.layer.1.attention.self.key.weight,effective,36.66121749132887
4.0,13096,base_model.model.roberta.encoder.layer.1.attention.self.value.weight,base,100.83349896198295
4.0,13096,base_model.model.roberta.encoder.layer.1.attention.self.value.weight,delta,1.089968691932841
4.0,13096,base_model.model.roberta.encoder.layer.1.attention.self.value.weight,effective,100.83052389002177
4.0,13096,base_model.model.roberta.encoder.layer.1.attention.output.dense.weight,base,14.804032969892802
4.0,13096,base_model.model.roberta.encoder.layer.1.attention.output.dense.weight,delta,1.2875066677320106
4.0,13096,base_model.model.roberta.encoder.layer.1.attention.output.dense.weight,effective,14.804572279471985
4.0,13096,base_model.model.roberta.encoder.layer.1.intermediate.dense.weight,base,10.80473028402092
4.0,13096,base_model.model.roberta.encoder.layer.1.intermediate.dense.weight,delta,1.0029609919566906
4.0,13096,base_model.model.roberta.encoder.layer.1.intermediate.dense.weight,effective,10.811107136404786
4.0,13096,base_model.model.roberta.encoder.layer.1.output.dense.weight,base,29.953815799001653
4.0,13096,base_model.model.roberta.encoder.layer.1.output.dense.weight,delta,1.2094295190140558
4.0,13096,base_model.model.roberta.encoder.layer.1.output.dense.weight,effective,29.953925422141747
4.0,13096,base_model.model.roberta.encoder.layer.2.attention.self.query.weight,base,49.94102365282341
4.0,13096,base_model.model.roberta.encoder.layer.2.attention.self.query.weight,delta,1.087067380242426
4.0,13096,base_model.model.roberta.encoder.layer.2.attention.self.query.weight,effective,49.8356194960626
4.0,13096,base_model.model.roberta.encoder.layer.2.attention.self.key.weight,base,56.246165221169115
4.0,13096,base_model.model.roberta.encoder.layer.2.attention.self.key.weight,delta,1.5125149354447855
4.0,13096,base_model.model.roberta.encoder.layer.2.attention.self.key.weight,effective,56.24187345738213
4.0,13096,base_model.model.roberta.encoder.layer.2.attention.self.value.weight,base,53.35955946695758
4.0,13096,base_model.model.roberta.encoder.layer.2.attention.self.value.weight,delta,1.0132007542482928
4.0,13096,base_model.model.roberta.encoder.layer.2.attention.self.value.weight,effective,53.37613393039165
4.0,13096,base_model.model.roberta.encoder.layer.2.attention.output.dense.weight,base,14.211729843144505
4.0,13096,base_model.model.roberta.encoder.layer.2.attention.output.dense.weight,delta,1.3515023945576223
4.0,13096,base_model.model.roberta.encoder.layer.2.attention.output.dense.weight,effective,14.21831551053177
4.0,13096,base_model.model.roberta.encoder.layer.2.intermediate.dense.weight,base,14.171262905121031
4.0,13096,base_model.model.roberta.encoder.layer.2.intermediate.dense.weight,delta,1.007904460781216
4.0,13096,base_model.model.roberta.encoder.layer.2.intermediate.dense.weight,effective,14.156556438979496
4.0,13096,base_model.model.roberta.encoder.layer.2.output.dense.weight,base,27.617960006342027
4.0,13096,base_model.model.roberta.encoder.layer.2.output.dense.weight,delta,1.4016911848800888
4.0,13096,base_model.model.roberta.encoder.layer.2.output.dense.weight,effective,27.617894649966363
4.0,13096,base_model.model.roberta.encoder.layer.3.attention.self.query.weight,base,40.38710324398324
4.0,13096,base_model.model.roberta.encoder.layer.3.attention.self.query.weight,delta,1.0739420346634487
4.0,13096,base_model.model.roberta.encoder.layer.3.attention.self.query.weight,effective,40.37968789719643
4.0,13096,base_model.model.roberta.encoder.layer.3.attention.self.key.weight,base,52.78959322892153
4.0,13096,base_model.model.roberta.encoder.layer.3.attention.self.key.weight,delta,1.7526329619077532
4.0,13096,base_model.model.roberta.encoder.layer.3.attention.self.key.weight,effective,52.788698759409854
4.0,13096,base_model.model.roberta.encoder.layer.3.attention.self.value.weight,base,85.08426624756609
4.0,13096,base_model.model.roberta.encoder.layer.3.attention.self.value.weight,delta,1.7559233378000743
4.0,13096,base_model.model.roberta.encoder.layer.3.attention.self.value.weight,effective,85.08743068039179
4.0,13096,base_model.model.roberta.encoder.layer.3.attention.output.dense.weight,base,21.91678510152632
4.0,13096,base_model.model.roberta.encoder.layer.3.attention.output.dense.weight,delta,1.077993320422234
4.0,13096,base_model.model.roberta.encoder.layer.3.attention.output.dense.weight,effective,21.909220909265752
4.0,13096,base_model.model.roberta.encoder.layer.3.intermediate.dense.weight,base,20.110905845538312
4.0,13096,base_model.model.roberta.encoder.layer.3.intermediate.dense.weight,delta,1.0028108349474374
4.0,13096,base_model.model.roberta.encoder.layer.3.intermediate.dense.weight,effective,20.074897873565437
4.0,13096,base_model.model.roberta.encoder.layer.3.output.dense.weight,base,25.971211357979648
4.0,13096,base_model.model.roberta.encoder.layer.3.output.dense.weight,delta,1.101496552306612
4.0,13096,base_model.model.roberta.encoder.layer.3.output.dense.weight,effective,25.970259812410504
4.0,13096,base_model.model.roberta.encoder.layer.4.attention.self.query.weight,base,16.316341559015992
4.0,13096,base_model.model.roberta.encoder.layer.4.attention.self.query.weight,delta,1.3238214807791955
4.0,13096,base_model.model.roberta.encoder.layer.4.attention.self.query.weight,effective,16.318929071380676
4.0,13096,base_model.model.roberta.encoder.layer.4.attention.self.key.weight,base,61.19224054984023
4.0,13096,base_model.model.roberta.encoder.layer.4.attention.self.key.weight,delta,1.0534081289785338
4.0,13096,base_model.model.roberta.encoder.layer.4.attention.self.key.weight,effective,61.31837327587345
4.0,13096,base_model.model.roberta.encoder.layer.4.attention.self.value.weight,base,105.4275948284823
4.0,13096,base_model.model.roberta.encoder.layer.4.attention.self.value.weight,delta,1.0878492597482625
4.0,13096,base_model.model.roberta.encoder.layer.4.attention.self.value.weight,effective,105.36574007670511
4.0,13096,base_model.model.roberta.encoder.layer.4.attention.output.dense.weight,base,20.803518310365877
4.0,13096,base_model.model.roberta.encoder.layer.4.attention.output.dense.weight,delta,1.3352218137967538
4.0,13096,base_model.model.roberta.encoder.layer.4.attention.output.dense.weight,effective,20.806905355472676
4.0,13096,base_model.model.roberta.encoder.layer.4.intermediate.dense.weight,base,20.02480060993551
4.0,13096,base_model.model.roberta.encoder.layer.4.intermediate.dense.weight,delta,1.004517065593786
